NO_OF_FRAMES	5618
NO_OF_CAMERAS	13
NO_OF_MARKERS	6
FREQUENCY	120
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-10-10, 15:47:17.423	14041227.18119250
DATA_INCLUDED	3D
MARKER_NAMES	hand	R wrist	L wrist	R elbow	L elbow	
TRAJECTORY_TYPES	Mixed	Measured	Measured	Mixed	Measured	Mixed
hand X	hand Y	hand Z	R wrist X	R wrist Y	R wrist Z	L wrist X	L wrist Y	L wrist Z	R elbow X	R elbow Y	R elbow Z	L elbow X	L elbow Y	L elbow Z	 X	 Y	 Z	
246.219	194.636	71.079	220.679	121.175	55.347	185.857	166.018	60.089	-11.013	-40.051	28.999	-15.401	-40.731	107.341	173.198	-225.044	-10.741
246.697	194.033	71.579	220.373	120.929	55.989	185.680	165.515	60.798	-11.063	-40.358	29.232	-15.489	-41.223	107.533	173.203	-225.039	-10.734
246.302	193.796	72.028	220.032	120.656	56.562	185.322	165.315	61.303	-11.097	-40.575	29.508	-15.594	-41.760	107.780	173.217	-225.039	-10.741
245.918	193.551	72.494	219.724	120.373	57.120	184.983	165.006	61.760	-11.173	-40.911	29.733	-15.699	-42.253	107.944	173.211	-225.037	-10.741
245.505	193.249	72.933	219.350	120.083	57.615	184.598	164.771	62.209	-11.257	-41.240	29.925	-15.797	-42.796	108.149	173.218	-225.039	-10.741
245.084	192.937	73.375	219.021	119.760	58.069	184.236	164.461	62.615	-11.577	-42.402	29.854	-15.920	-43.321	108.302	173.212	-225.031	-10.744
243.886	192.997	73.723	218.634	119.440	58.472	183.688	164.279	62.842	-11.754	-42.826	29.942	-16.028	-43.879	108.448	173.218	-225.028	-10.740
243.423	192.617	74.093	218.278	119.092	58.819	183.325	163.964	63.214	-11.940	-43.202	30.060	-16.188	-44.443	108.536	173.206	-225.028	-10.744
243.005	192.223	74.428	217.896	118.733	59.124	182.903	163.553	63.558	-12.172	-43.628	30.149	-16.348	-45.006	108.583	173.218	-225.027	-10.740
242.648	191.783	74.713	217.533	118.340	59.382	182.490	163.148	63.847	-12.390	-44.044	30.173	-16.498	-45.587	108.625	173.212	-225.030	-10.744
242.208	191.352	74.976	217.151	117.924	59.594	182.120	162.731	64.117	-12.640	-44.497	30.180	-16.690	-46.176	108.632	173.219	-225.021	-10.743
241.731	190.958	75.193	216.814	117.503	59.771	181.707	162.334	64.321	-12.885	-44.988	30.178	-16.876	-46.751	108.575	173.218	-225.020	-10.743
241.340	190.497	75.402	216.452	117.083	59.973	181.337	161.857	64.519	-13.100	-45.404	30.129	-17.057	-47.349	108.526	173.218	-225.020	-10.743
240.889	190.048	75.583	216.115	116.625	60.096	180.927	161.376	64.652	-13.339	-45.858	30.064	-17.248	-47.916	108.466	173.224	-225.028	-10.740
240.466	189.579	75.718	215.789	116.176	60.171	180.592	160.893	64.739	-13.569	-46.312	29.962	-17.436	-48.470	108.402	173.214	-225.019	-10.752
240.053	189.093	75.804	215.458	115.746	60.183	180.217	160.451	64.781	-13.787	-46.742	29.856	-17.649	-49.005	108.309	173.217	-225.026	-10.739
239.662	188.584	75.862	215.160	115.288	60.118	179.912	160.011	64.732	-14.028	-47.256	29.757	-17.844	-49.516	108.184	173.224	-225.028	-10.739
239.300	188.060	75.865	214.876	114.816	60.015	179.613	159.537	64.668	-14.267	-47.730	29.693	-18.028	-50.002	108.070	173.214	-225.019	-10.752
238.937	187.508	75.817	214.557	114.374	59.833	179.281	159.079	64.535	-14.473	-48.184	29.599	-18.215	-50.467	107.977	173.220	-225.027	-10.750
238.596	186.938	75.742	214.311	113.915	59.598	178.971	158.570	64.347	-14.684	-48.642	29.517	-18.401	-50.909	107.896	173.201	-225.027	-10.753
238.189	186.396	75.617	213.995	113.470	59.307	178.614	158.097	64.090	-14.906	-49.093	29.469	-18.580	-51.338	107.819	173.220	-225.028	-10.750
237.817	185.836	75.488	213.699	113.023	59.009	178.292	157.636	63.799	-15.124	-49.551	29.420	-18.756	-51.754	107.740	173.220	-225.029	-10.751
237.473	185.268	75.332	213.408	112.604	58.652	177.965	157.212	63.481	-15.326	-50.008	29.349	-18.914	-52.184	107.660	173.225	-225.037	-10.748
236.981	184.770	75.153	213.090	112.196	58.310	177.614	156.807	63.139	-15.552	-50.468	29.278	-19.071	-52.579	107.604	173.220	-225.029	-10.752
236.527	184.239	74.951	212.796	111.784	57.953	177.279	156.378	62.778	-15.785	-50.947	29.211	-19.219	-52.964	107.538	173.214	-225.028	-10.751
236.085	183.720	74.760	212.467	111.386	57.585	176.888	155.937	62.393	-15.974	-51.365	29.128	-19.381	-53.372	107.438	173.225	-225.032	-10.743
235.563	183.232	74.568	212.146	111.028	57.229	176.526	155.499	61.980	-16.169	-51.862	29.011	-19.526	-53.745	107.341	173.220	-225.031	-10.753
235.057	182.748	74.368	211.869	110.650	56.858	176.127	155.078	61.625	-16.363	-52.347	28.915	-19.668	-54.106	107.236	173.220	-225.031	-10.753
234.597	182.284	74.184	211.549	110.299	56.519	175.792	154.703	61.251	-16.544	-52.832	28.839	-19.806	-54.449	107.149	173.215	-225.024	-10.757
234.223	181.773	74.024	211.261	109.950	56.198	175.443	154.320	60.921	-16.705	-53.265	28.773	-19.938	-54.775	107.056	173.220	-225.026	-10.747
233.839	181.302	73.893	210.963	109.607	55.958	175.114	153.937	60.601	-16.853	-53.686	28.665	-20.079	-55.074	106.975	173.210	-225.016	-10.760
233.360	180.908	73.777	210.649	109.299	55.715	174.773	153.657	60.341	-17.012	-54.059	28.573	-20.220	-55.392	106.872	173.214	-225.018	-10.751
233.007	180.462	73.721	210.329	109.010	55.500	174.494	153.331	60.122	-17.198	-54.422	28.473	-20.368	-55.687	106.785	173.220	-225.027	-10.749
232.637	180.074	73.662	210.039	108.707	55.357	174.170	153.015	59.913	-17.397	-54.779	28.369	-20.519	-55.972	106.684	173.215	-225.020	-10.752
232.319	179.655	73.642	209.793	108.399	55.257	173.887	152.741	59.740	-17.604	-55.089	28.282	-20.682	-56.250	106.591	173.210	-225.019	-10.762
232.001	179.265	73.643	209.506	108.116	55.101	173.579	152.428	59.575	-17.811	-55.361	28.188	-20.858	-56.523	106.486	173.215	-225.021	-10.753
231.640	178.911	73.657	209.324	107.816	55.029	173.330	152.195	59.435	-18.017	-55.583	28.092	-21.026	-56.798	106.374	173.217	-225.023	-10.765
231.366	178.507	73.694	209.113	107.596	54.684	173.085	151.884	59.275	-18.230	-55.792	28.052	-21.205	-57.028	106.288	173.211	-225.021	-10.764
231.044	178.153	73.734	208.988	107.578	53.560	172.825	151.663	59.138	-18.441	-56.017	28.012	-21.365	-57.247	106.230	173.215	-225.023	-10.755
230.734	177.836	73.807	208.793	107.375	53.383	172.605	151.414	59.032	-18.620	-56.191	27.993	-21.526	-57.430	106.213	173.216	-225.029	-10.762
230.413	177.547	73.878	208.619	107.183	53.266	172.380	151.220	58.968	-18.788	-56.374	27.964	-21.677	-57.586	106.248	173.223	-225.032	-10.762
230.109	177.318	74.025	208.459	107.023	53.245	172.143	151.018	58.958	-18.946	-56.504	28.008	-21.819	-57.703	106.268	173.223	-225.032	-10.762
229.817	177.103	74.242	208.337	106.879	53.312	171.938	150.850	59.071	-19.087	-56.605	28.068	-21.982	-57.798	106.312	173.216	-225.029	-10.761
229.625	176.887	74.558	208.241	106.752	53.457	171.810	150.722	59.207	-19.192	-56.634	28.146	-22.137	-57.880	106.382	173.223	-225.031	-10.762
229.309	176.747	74.955	208.177	106.629	53.681	171.674	150.536	59.476	-19.283	-56.696	28.207	-22.253	-57.963	106.470	173.216	-225.029	-10.761
229.077	176.589	75.456	208.128	106.516	54.066	171.555	150.374	59.899	-19.368	-56.729	28.311	-22.356	-58.082	106.597	173.213	-225.022	-10.775
228.884	176.462	76.046	208.113	106.429	54.459	171.484	150.239	60.438	-19.459	-56.700	28.457	-22.466	-58.213	106.765	173.223	-225.032	-10.763
228.834	176.267	76.746	208.115	106.340	54.991	171.441	150.115	61.122	-19.554	-56.632	28.569	-22.575	-58.327	106.909	173.223	-225.032	-10.763
228.834	176.081	77.524	207.947	106.378	55.496	171.442	149.993	61.900	-19.639	-56.566	28.671	-22.675	-58.420	107.006	173.212	-225.028	-10.772
229.514	175.578	78.389	208.029	106.272	56.222	171.446	149.879	62.777	-19.748	-56.439	28.798	-22.792	-58.517	107.126	173.224	-225.027	-10.768
229.532	175.382	79.385	208.055	106.170	57.027	171.476	149.799	63.766	-19.859	-56.332	28.921	-22.918	-58.621	107.255	173.231	-225.030	-10.770
229.518	175.198	80.441	208.081	106.071	57.859	171.491	149.685	64.769	-19.938	-56.166	29.071	-23.041	-58.709	107.382	173.224	-225.028	-10.769
229.533	174.975	81.590	208.126	106.005	58.744	171.530	149.606	65.837	-19.985	-55.997	29.261	-23.185	-58.799	107.539	173.231	-225.031	-10.770
229.482	174.772	82.739	208.196	105.933	59.667	171.562	149.472	66.905	-20.045	-55.855	29.481	-23.318	-58.884	107.732	173.231	-225.031	-10.771
229.481	174.559	83.950	208.273	105.858	60.589	171.644	149.395	68.074	-20.087	-55.687	29.754	-23.439	-58.947	108.016	173.219	-225.033	-10.775
229.524	174.327	85.218	208.372	105.819	61.523	171.744	149.296	69.277	-20.104	-55.513	30.030	-23.530	-59.007	108.293	173.224	-225.029	-10.770
229.539	174.120	86.534	208.453	105.768	62.532	171.824	149.200	70.499	-20.117	-55.296	30.347	-23.599	-59.064	108.586	173.231	-225.032	-10.771
229.592	173.907	87.890	208.549	105.747	63.521	171.918	149.106	71.779	-20.130	-55.017	30.678	-23.676	-59.122	108.929	173.224	-225.030	-10.770
229.649	173.710	89.288	208.642	105.712	64.645	172.026	149.023	73.087	-20.115	-54.778	31.011	-23.739	-59.161	109.185	173.231	-225.033	-10.772
229.691	173.549	90.708	208.757	105.693	65.788	172.124	148.964	74.429	-20.094	-54.581	31.349	-23.813	-59.212	109.513	173.231	-225.033	-10.772
229.704	173.377	92.196	208.844	105.675	66.977	172.192	148.908	75.777	-20.075	-54.383	31.674	-23.872	-59.254	109.811	173.231	-225.033	-10.772
229.702	173.236	93.691	208.922	105.669	68.253	172.333	148.937	77.026	-20.041	-54.160	32.008	-23.931	-59.293	110.097	173.231	-225.034	-10.773
229.655	173.053	95.239	208.983	105.651	69.552	172.388	148.895	78.381	-19.973	-53.926	32.345	-23.972	-59.344	110.471	173.225	-225.031	-10.772
229.585	172.855	96.803	209.092	105.626	70.856	172.447	148.820	79.748	-19.929	-53.776	32.730	-24.015	-59.388	110.789	173.231	-225.034	-10.773
229.484	172.664	98.412	209.202	105.588	72.154	172.497	148.743	81.168	-19.882	-53.578	33.118	-24.055	-59.445	111.195	173.231	-225.035	-10.774
229.431	172.457	100.046	209.319	105.543	73.486	172.547	148.639	82.639	-19.801	-53.367	33.491	-24.063	-59.512	111.560	173.236	-225.037	-10.765
229.300	172.145	101.749	209.407	105.499	74.856	172.610	148.525	84.183	-19.731	-53.175	33.963	-24.096	-59.609	111.975	173.232	-225.035	-10.774
229.293	171.897	103.458	209.537	105.449	76.292	172.668	148.387	85.769	-19.658	-53.003	34.380	-24.113	-59.695	112.357	173.232	-225.036	-10.775
229.283	171.657	105.259	209.637	105.354	77.778	172.695	148.220	87.449	-19.562	-52.825	34.809	-24.146	-59.843	112.790	173.226	-225.029	-10.778
229.276	171.388	107.105	209.708	105.245	79.253	172.701	148.055	89.179	-19.459	-52.683	35.282	-24.179	-59.979	113.158	173.226	-225.029	-10.779
229.278	171.074	109.020	210.218	104.982	81.371	172.470	147.773	90.792	-19.370	-52.561	35.714	-24.214	-60.142	113.581	173.220	-225.026	-10.777
229.253	170.754	110.967	210.286	104.831	82.966	172.484	147.555	92.600	-19.259	-52.487	36.170	-24.268	-60.304	113.962	173.227	-225.029	-10.779
229.256	170.390	113.003	209.988	104.807	84.422	172.632	147.396	94.231	-19.150	-52.380	36.649	-24.294	-60.490	114.400	173.233	-225.033	-10.781
229.230	170.016	115.000	210.088	104.586	86.068	172.610	147.163	96.067	-19.072	-52.334	37.121	-24.348	-60.710	114.796	173.227	-225.030	-10.779
229.124	169.557	117.019	210.115	104.362	87.687	172.599	146.901	97.948	-18.960	-52.255	37.587	-24.381	-60.956	115.215	173.222	-225.028	-10.789
229.089	169.117	118.996	210.208	104.045	89.280	172.592	146.609	99.794	-18.905	-52.214	38.118	-24.416	-61.257	115.701	173.227	-225.030	-10.780
229.051	168.600	121.002	210.268	103.734	90.922	172.571	146.332	101.537	-18.814	-52.198	38.574	-24.457	-61.553	116.137	173.227	-225.030	-10.780
228.983	168.061	122.981	210.274	103.385	92.537	172.582	145.931	103.394	-18.749	-52.221	39.136	-24.502	-61.866	116.601	173.239	-225.029	-10.776
228.920	167.449	124.981	210.348	103.002	94.134	172.550	145.531	105.254	-18.670	-52.204	39.605	-24.553	-62.259	117.107	173.222	-225.029	-10.789
228.934	166.783	126.976	210.371	102.584	95.743	172.490	145.137	107.104	-18.624	-52.289	40.120	-24.612	-62.635	117.558	173.222	-225.029	-10.790
228.899	166.120	128.955	210.403	102.130	97.330	172.495	144.606	108.931	-18.590	-52.354	40.593	-24.680	-63.030	117.984	173.220	-225.028	-10.779
228.954	165.400	130.909	210.455	101.601	98.971	172.484	144.099	110.738	-18.560	-52.430	41.038	-24.744	-63.448	118.398	173.220	-225.028	-10.779
228.968	164.668	132.806	210.544	101.021	100.587	172.522	143.472	112.481	-18.535	-52.548	41.495	-24.803	-63.893	118.769	173.222	-225.029	-10.790
229.037	163.881	134.647	210.637	100.407	102.179	172.698	142.745	114.075	-18.531	-52.647	41.860	-24.887	-64.367	119.110	173.227	-225.032	-10.781
229.073	163.109	136.415	210.798	99.729	103.746	172.939	141.891	115.506	-18.533	-52.839	42.265	-24.973	-64.808	119.429	173.227	-225.032	-10.782
229.124	162.320	138.127	210.959	99.123	105.121	173.023	141.201	117.064	-18.536	-52.947	42.596	-25.062	-65.296	119.716	173.251	-225.042	-10.776
229.473	161.586	139.405	211.008	98.718	105.972	173.033	140.518	118.570	-18.545	-53.156	42.948	-25.161	-65.747	120.055	173.233	-225.041	-10.779
229.471	160.785	140.959	211.053	98.050	107.222	173.055	139.860	119.965	-18.545	-53.302	43.272	-25.251	-66.225	120.331	173.228	-225.038	-10.788
229.453	159.983	142.427	211.147	97.425	108.453	173.125	139.174	121.283	-18.568	-53.524	43.573	-25.340	-66.735	120.644	173.227	-225.034	-10.783
229.454	159.163	143.815	211.179	96.760	109.570	173.116	138.505	122.521	-18.583	-53.725	43.896	-25.428	-67.220	120.934	173.233	-225.041	-10.779
229.489	158.351	145.111	211.252	96.135	110.617	173.199	137.808	123.696	-18.588	-53.757	44.133	-25.505	-67.728	121.189	173.228	-225.034	-10.783
229.619	157.526	146.298	211.334	95.459	111.543	173.285	137.106	124.829	-18.646	-54.013	44.388	-25.604	-68.193	121.461	173.233	-225.042	-10.780
229.729	156.739	147.364	211.392	94.796	112.391	173.373	136.387	125.848	-18.667	-54.261	44.597	-25.703	-68.660	121.645	173.233	-225.042	-10.780
229.943	155.951	148.305	211.481	94.149	113.126	173.537	135.686	126.849	-18.706	-54.498	44.784	-25.803	-69.088	121.800	173.228	-225.040	-10.789
229.802	155.542	148.863	211.354	93.586	113.717	173.660	135.023	127.697	-18.745	-54.739	45.005	-25.907	-69.506	121.938	173.238	-225.045	-10.772
230.020	154.832	149.519	211.474	92.953	114.246	173.866	134.338	128.444	-18.793	-54.981	45.126	-26.011	-69.882	121.982	173.228	-225.035	-10.784
230.301	154.152	150.000	211.566	92.329	114.665	174.025	133.713	129.042	-18.854	-55.179	45.229	-26.137	-70.231	122.021	173.228	-225.040	-10.790
230.569	153.512	150.300	211.662	91.685	114.966	174.270	133.050	129.463	-18.945	-55.421	45.327	-26.249	-70.582	122.077	173.233	-225.043	-10.781
230.893	152.885	150.420	211.805	91.100	115.106	174.437	132.519	129.769	-19.052	-55.681	45.417	-26.353	-70.914	122.120	173.223	-225.034	-10.794
231.188	152.320	150.326	211.918	90.536	115.074	174.719	131.964	129.825	-19.146	-55.927	45.449	-26.449	-71.187	122.132	173.226	-225.040	-10.779
231.500	151.807	150.041	212.066	89.983	114.871	174.915	131.475	129.706	-19.244	-56.169	45.446	-26.532	-71.399	122.159	173.233	-225.044	-10.782
231.861	151.323	149.508	212.206	89.474	114.501	175.208	130.987	129.411	-19.344	-56.411	45.419	-26.622	-71.599	122.145	173.240	-225.047	-10.784
232.234	150.961	148.732	212.320	88.992	113.893	175.442	130.576	128.915	-19.465	-56.696	45.368	-26.694	-71.768	122.107	173.252	-225.046	-10.780
232.628	150.684	147.662	212.477	88.587	113.155	175.724	130.230	128.256	-19.575	-56.991	45.285	-26.766	-71.871	122.057	173.252	-225.046	-10.780
233.437	150.209	146.520	212.812	88.109	112.357	176.019	129.903	127.318	-19.693	-57.293	45.177	-26.834	-71.938	121.994	173.233	-225.044	-10.782
233.855	150.195	144.856	212.880	87.773	111.245	176.258	129.726	126.144	-19.803	-57.621	45.041	-26.934	-71.981	121.909	173.245	-225.043	-10.778
234.245	150.318	142.858	212.891	87.518	109.866	176.527	129.600	124.693	-19.977	-58.114	44.823	-27.055	-71.972	121.804	173.233	-225.045	-10.782
234.339	150.529	140.772	212.896	87.362	108.234	176.768	129.537	122.942	-20.105	-58.349	44.820	-27.149	-71.913	121.713	173.233	-225.045	-10.783
234.705	150.854	137.985	212.904	87.227	106.334	176.574	129.929	121.253	-20.301	-58.753	44.651	-27.240	-71.822	121.631	173.234	-225.045	-10.783
235.021	151.303	134.833	212.650	87.127	104.218	176.673	130.065	118.945	-20.527	-59.217	44.500	-27.326	-71.665	121.553	173.234	-225.045	-10.783
235.305	151.817	131.279	212.724	87.141	101.585	176.924	130.078	115.939	-20.766	-59.690	44.331	-27.396	-71.450	121.497	173.245	-225.043	-10.778
235.480	152.483	127.301	212.718	87.193	98.744	177.154	130.195	112.543	-21.044	-60.226	44.159	-27.468	-71.194	121.441	173.245	-225.043	-10.778
235.622	153.152	122.972	212.661	87.270	95.667	177.306	130.390	108.814	-21.318	-60.791	43.943	-27.564	-70.842	121.366	173.240	-225.049	-10.785
235.724	154.011	118.125	212.532	87.405	92.325	177.379	130.645	104.818	-21.603	-61.399	43.641	-27.632	-70.414	121.258	173.234	-225.045	-10.783
235.787	154.942	112.858	212.360	87.595	88.666	177.344	131.003	100.529	-21.889	-61.976	43.338	-27.686	-69.910	121.027	173.234	-225.045	-10.783
235.807	155.938	107.102	212.120	87.836	84.773	177.214	131.457	95.982	-22.203	-62.561	42.984	-27.774	-69.310	120.783	173.234	-225.045	-10.783
235.620	157.065	100.925	212.078	88.044	80.794	177.003	132.052	91.077	-22.543	-63.147	42.565	-27.923	-68.589	120.459	173.236	-225.046	-10.794
235.381	158.214	94.279	211.681	88.416	76.387	176.668	132.631	85.844	-22.917	-63.785	42.115	-28.023	-67.801	120.073	173.234	-225.045	-10.783
235.263	159.322	87.244	210.998	88.920	71.644	176.449	133.138	80.559	-23.303	-64.397	41.690	-28.198	-66.874	119.642	173.234	-225.045	-10.783
234.759	160.447	79.813	210.297	89.359	66.381	175.818	133.895	74.317	-23.738	-64.951	41.202	-28.303	-65.853	119.139	173.234	-225.045	-10.783
234.027	161.630	71.988	209.831	89.853	61.385	175.088	134.579	67.805	-24.175	-65.416	40.676	-28.453	-64.732	118.595	173.229	-225.043	-10.792
233.445	162.621	63.997	208.909	90.317	55.763	174.292	135.350	60.986	-24.575	-65.835	40.101	-28.510	-63.451	117.981	173.234	-225.045	-10.783
232.449	163.623	55.684	208.231	90.900	49.864	173.123	136.148	54.224	-24.989	-66.290	39.510	-28.623	-62.134	117.255	173.227	-225.042	-10.781
231.741	164.712	50.627	207.603	91.484	45.259	171.984	137.018	49.585	-25.415	-66.807	38.861	-28.687	-60.843	116.348	173.220	-225.042	-10.712
231.300	165.780	48.310	206.858	92.213	43.638	171.323	138.092	47.136	-25.939	-67.521	37.804	-28.815	-59.668	115.181	173.084	-225.077	-10.645
231.101	166.722	48.214	206.600	92.964	43.503	170.971	138.579	46.631	-26.390	-67.224	36.604	-28.889	-58.677	113.795	172.907	-225.194	-10.578
231.124	167.431	49.821	206.299	93.287	44.922	170.948	138.974	47.923	-26.532	-66.490	35.364	-29.169	-57.968	112.248	172.767	-225.320	-10.704
231.344	167.800	52.613	206.248	93.322	47.539	171.345	138.840	50.975	-26.667	-65.742	34.313	-29.579	-57.697	110.730	172.696	-225.441	-10.923
231.739	167.724	56.073	206.427	93.206	50.518	172.014	138.670	54.466	-26.949	-65.032	33.457	-30.022	-57.951	109.603	172.697	-225.496	-11.011
232.286	167.097	59.681	206.606	92.878	53.101	172.545	138.136	57.676	-27.314	-64.277	32.951	-30.594	-58.609	109.029	172.766	-225.511	-11.047
232.984	166.137	62.383	206.940	92.469	54.601	173.044	137.625	60.226	-27.611	-63.176	32.899	-31.196	-59.418	109.039	172.853	-225.502	-11.050
233.679	165.177	64.089	207.310	91.957	55.098	173.637	137.218	62.052	-27.944	-62.546	33.134	-31.605	-60.155	109.591	172.907	-225.484	-11.035
234.307	164.303	64.927	207.459	91.564	55.044	174.068	136.907	63.155	-28.233	-62.035	33.600	-31.848	-60.718	110.390	172.879	-225.473	-11.020
234.878	163.557	64.993	207.628	91.227	54.650	174.414	136.630	63.630	-28.436	-61.577	33.994	-31.948	-61.095	111.201	172.828	-225.483	-11.020
235.383	163.019	64.388	207.764	90.914	53.883	174.817	136.367	63.475	-28.623	-61.235	34.301	-31.981	-61.256	111.883	172.812	-225.512	-11.013
235.745	162.681	63.182	207.875	90.664	52.872	175.073	136.188	62.663	-28.866	-60.904	34.450	-32.022	-61.251	112.363	172.819	-225.507	-11.017
235.872	162.598	61.501	207.969	90.457	51.607	175.169	136.062	61.139	-29.174	-60.614	34.476	-32.113	-61.072	112.560	172.862	-225.472	-11.033
235.649	162.739	59.513	207.959	90.330	50.160	175.054	136.049	59.047	-29.574	-60.391	34.299	-32.262	-60.799	112.427	172.893	-225.485	-11.028
235.188	163.163	57.385	207.860	90.352	48.656	174.666	136.235	56.821	-29.993	-60.093	33.990	-32.397	-60.418	112.015	172.857	-225.528	-11.020
234.641	163.758	55.157	207.602	90.493	47.389	174.224	136.608	54.838	-30.392	-59.903	33.513	-32.541	-59.928	111.420	172.843	-225.575	-10.989
234.120	164.595	53.433	207.169	90.975	46.479	173.691	137.039	53.259	-30.705	-59.737	32.939	-32.728	-59.372	110.627	172.825	-225.599	-10.966
233.518	165.658	52.529	206.661	91.523	46.079	173.139	137.600	52.368	-30.969	-59.506	32.256	-32.919	-58.758	109.760	172.799	-225.622	-10.934
232.925	166.409	52.616	206.121	92.086	46.332	172.627	138.208	52.190	-31.211	-59.252	31.501	-33.220	-58.152	108.781	172.793	-225.602	-10.936
232.457	166.998	53.423	205.667	92.571	47.097	172.109	138.684	52.572	-31.433	-59.027	30.610	-33.473	-57.668	107.833	172.805	-225.537	-10.948
232.152	167.386	54.566	205.400	93.014	48.016	171.862	138.939	53.351	-31.705	-58.787	29.738	-33.859	-57.327	107.023	172.808	-225.506	-10.956
232.259	167.363	55.658	205.178	93.211	48.843	171.770	139.178	54.222	-31.987	-58.409	29.052	-34.192	-57.169	106.360	172.803	-225.503	-10.964
232.232	167.340	56.645	205.081	93.235	49.396	171.791	139.172	54.972	-32.373	-58.103	28.529	-34.559	-57.110	105.911	172.800	-225.497	-10.979
232.305	167.141	57.354	205.025	93.212	49.639	171.749	139.124	55.411	-32.778	-57.782	28.172	-34.879	-57.114	105.627	172.816	-225.472	-10.992
232.374	166.898	57.514	205.001	93.131	49.540	171.743	139.063	55.494	-33.192	-57.474	27.937	-35.142	-57.143	105.473	172.835	-225.474	-10.989
232.317	166.695	57.272	204.945	93.048	49.170	171.695	139.016	55.270	-33.531	-57.264	27.806	-35.338	-57.183	105.409	172.838	-225.493	-10.977
232.361	166.541	56.687	204.918	92.946	48.720	171.653	138.967	54.856	-33.841	-57.084	27.690	-35.474	-57.219	105.354	172.807	-225.493	-10.984
232.409	166.454	56.123	204.916	92.817	48.232	171.648	138.906	54.401	-34.040	-57.034	27.483	-35.558	-57.236	105.256	172.812	-225.495	-10.975
232.469	166.431	55.609	204.919	92.696	47.815	171.666	138.829	53.990	-34.199	-56.974	27.237	-35.623	-57.235	105.090	172.824	-225.506	-10.973
232.519	166.431	55.262	204.911	92.468	47.569	171.667	138.610	53.718	-34.311	-56.831	26.992	-35.693	-57.232	104.871	172.828	-225.529	-10.965
232.523	166.500	55.143	204.875	92.420	47.444	171.680	138.537	53.584	-34.406	-56.686	26.717	-35.788	-57.214	104.565	172.826	-225.545	-10.962
232.505	166.554	55.240	204.862	92.365	47.505	171.678	138.473	53.606	-34.492	-56.512	26.444	-35.889	-57.220	104.254	172.805	-225.537	-10.979
232.497	166.530	55.497	204.849	92.458	47.625	171.708	138.552	53.724	-34.575	-56.299	26.258	-36.014	-57.231	103.982	172.811	-225.528	-10.979
232.487	166.525	55.812	204.841	92.422	47.826	171.710	138.542	53.977	-34.646	-56.094	26.138	-36.144	-57.249	103.805	172.828	-225.529	-10.965
232.471	166.536	56.145	204.827	92.435	48.060	171.712	138.547	54.218	-34.732	-55.908	26.055	-36.254	-57.239	103.759	172.831	-225.514	-10.980
232.500	166.535	56.409	204.820	92.457	48.260	171.711	138.579	54.402	-34.814	-55.693	26.038	-36.325	-57.217	103.799	172.830	-225.517	-10.974
232.550	166.539	56.544	204.836	92.491	48.363	171.731	138.625	54.532	-34.925	-55.450	26.040	-36.368	-57.183	103.900	172.830	-225.517	-10.974
232.636	166.546	56.578	204.881	92.536	48.390	171.797	138.688	54.591	-35.039	-55.219	26.037	-36.384	-57.105	104.015	172.823	-225.526	-10.974
232.753	166.550	56.546	204.927	92.576	48.366	171.889	138.757	54.612	-35.141	-55.051	26.031	-36.382	-56.989	104.102	172.831	-225.514	-10.980
232.859	166.583	56.501	204.989	92.619	48.343	171.962	138.820	54.620	-35.211	-54.875	26.036	-36.378	-56.846	104.146	172.829	-225.513	-10.969
232.931	166.644	56.493	205.018	92.664	48.384	172.020	138.897	54.659	-35.281	-54.686	26.032	-36.364	-56.708	104.148	172.831	-225.514	-10.980
232.973	166.739	56.529	205.045	92.722	48.496	172.051	138.953	54.748	-35.328	-54.507	26.044	-36.365	-56.589	104.121	172.818	-225.519	-10.978
